16:38:51.407 [main] INFO  com.excel.MedicoSgAppApplication - Starting MedicoSgAppApplication on DESKTOP-62ROT5I with PID 6592 (started by CCS in C:\Users\CCS\Desktop\Company Softwere\CodeOne\21-11-2025\WMS_SG_AFTER_PENETRATION\WMS-sg-app)
16:38:55.813 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.16]
16:38:55.823 [main] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files (x86)\Java\jdk1.8.0_202\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:/Users/CCS/Desktop/spring-tool-suite-4-4.26.0/sts-4.26.0.RELEASE//plugins/org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.4.v20240802-1551/jre/bin/server;C:/Users/CCS/Desktop/spring-tool-suite-4-4.26.0/sts-4.26.0.RELEASE//plugins/org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.4.v20240802-1551/jre/bin;C:\Program Files (x86)\Java\jdk1.8.0_202\bin;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files (x86)\Microsoft SQL Server\160\DTS\Binn\;C:\Users\CCS\Desktop\Company Softwere\Siddhesh WorkSpace\flutter\bin;C:\Users\CCS\Desktop\Company Softwere\Siddhesh WorkSpace\platform-tools;C:\Program Files\Git\cmd;C:\Program Files (x86)\Java\jdk1.8.0_202\bin;C:\Users\CCS\AppData\Local\nvm;C:\nvm4w\nodejs;C:\Tools;C:\Program Files\MySQL\MySQL Shell 8.0\bin\;C:\Users\CCS\AppData\Local\Microsoft\WindowsApps;C:\Users\CCS\AppData\Local\Programs\Microsoft VS Code\bin;C:\Users\CCS\AppData\Roaming\npm;C:\Program Files\gs\gs10.06.0\bin;C:\Program Files\MySQL\MySQL Shell 8.0\bin\;C:\Users\CCS\AppData\Local\Microsoft\WindowsApps;C:\Users\CCS\AppData\Local\Programs\Microsoft VS Code\bin;C:\Users\CCS\AppData\Roaming\npm;C:\Users\CCS\AppData\Local\nvm;C:\nvm4w\nodejs;C:\Users\CCS\Desktop\spring-tool-suite-4-4.26.0\sts-4.26.0.RELEASE;;.]
16:38:56.088 [main] INFO  org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
16:38:56.093 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/ng-portal] - Initializing Spring embedded WebApplicationContext
16:38:56.093 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4625 ms
16:38:56.636 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
16:38:56.757 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.7.Final}
16:38:56.759 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
16:38:57.007 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
16:38:58.216 [main] WARN  org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator - HHH000342: Could not obtain connection to query metadata : Login failed for user 'sa'. ClientConnectionId:eb234567-ca5e-4365-854f-b8a5e1353902
16:38:58.238 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.SQLServer2008Dialect
16:38:58.265 [main] INFO  org.hibernate.engine.jdbc.env.internal.LobCreatorBuilderImpl - HHH000422: Disabling contextual LOB creation as connection was null
16:39:01.789 [main] INFO  org.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.excel.model.BinMaster (class must be instantiated by Interceptor)
16:39:03.571 [main] INFO  org.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.excel.model.Iaa_Map (class must be instantiated by Interceptor)
16:39:03.879 [main] INFO  org.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.excel.model.UserMgrAsst (class must be instantiated by Interceptor)
16:39:04.276 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#Effective_date; this may or may not indicate a problem with the static metamodel
16:39:04.277 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#srt_number; this may or may not indicate a problem with the static metamodel
16:39:04.277 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#assistant_appr_status; this may or may not indicate a problem with the static metamodel
16:39:04.277 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#alloc_gen_ets; this may or may not indicate a problem with the static metamodel
16:39:04.277 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#alloc_con_id; this may or may not indicate a problem with the static metamodel
16:39:04.277 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#alloc_con_docno; this may or may not indicate a problem with the static metamodel
16:39:04.277 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#alloc_gen_date; this may or may not indicate a problem with the static metamodel
16:39:04.278 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#srt_date; this may or may not indicate a problem with the static metamodel
16:39:04.278 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#alloc_con_dtl_id; this may or may not indicate a problem with the static metamodel
16:39:04.278 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#user_role; this may or may not indicate a problem with the static metamodel
16:39:04.278 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#division; this may or may not indicate a problem with the static metamodel
16:39:04.278 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#company; this may or may not indicate a problem with the static metamodel
16:39:04.278 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#upd_ip_add; this may or may not indicate a problem with the static metamodel
16:39:04.279 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#alloc_con_date; this may or may not indicate a problem with the static metamodel
16:39:04.279 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#team_name; this may or may not indicate a problem with the static metamodel
16:39:04.279 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#srt_remark; this may or may not indicate a problem with the static metamodel
16:39:04.279 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#team_code; this may or may not indicate a problem with the static metamodel
16:39:04.279 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_gen_hd_#upd_date; this may or may not indicate a problem with the static metamodel
16:39:04.284 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#inv_grp; this may or may not indicate a problem with the static metamodel
16:39:04.284 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#fstaff_id; this may or may not indicate a problem with the static metamodel
16:39:04.284 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#mod_ip_add; this may or may not indicate a problem with the static metamodel
16:39:04.284 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#alloc_type; this may or may not indicate a problem with the static metamodel
16:39:04.285 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#fscode; this may or may not indicate a problem with the static metamodel
16:39:04.285 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#prod_id; this may or may not indicate a problem with the static metamodel
16:39:04.285 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#ins_usr_id; this may or may not indicate a problem with the static metamodel
16:39:04.285 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#prod_name; this may or may not indicate a problem with the static metamodel
16:39:04.285 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#alloc_header_id; this may or may not indicate a problem with the static metamodel
16:39:04.285 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#mod_usr_id; this may or may not indicate a problem with the static metamodel
16:39:04.286 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#ins_ip_add; this may or may not indicate a problem with the static metamodel
16:39:04.286 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#team_code; this may or may not indicate a problem with the static metamodel
16:39:04.286 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#mod_dt; this may or may not indicate a problem with the static metamodel
16:39:04.286 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#fsname; this may or may not indicate a problem with the static metamodel
16:39:04.292 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#status; this may or may not indicate a problem with the static metamodel
16:39:04.292 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#rate; this may or may not indicate a problem with the static metamodel
16:39:04.292 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#msr_stock; this may or may not indicate a problem with the static metamodel
16:39:04.292 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#alloctmp_id; this may or may not indicate a problem with the static metamodel
16:39:04.292 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#alt_div_id; this may or may not indicate a problem with the static metamodel
16:39:04.292 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#final_allocqty; this may or may not indicate a problem with the static metamodel
16:39:04.293 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#alloc_qty; this may or may not indicate a problem with the static metamodel
16:39:04.293 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#csv_file_name; this may or may not indicate a problem with the static metamodel
16:39:04.293 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#prod_code; this may or may not indicate a problem with the static metamodel
16:39:04.293 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Alloc_Temp_#cycle; this may or may not indicate a problem with the static metamodel
16:39:04.300 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#addr4_shipto; this may or may not indicate a problem with the static metamodel
16:39:04.300 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#dl3_valid_dt; this may or may not indicate a problem with the static metamodel
16:39:04.301 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#transporter; this may or may not indicate a problem with the static metamodel
16:39:04.301 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#allow_grn; this may or may not indicate a problem with the static metamodel
16:39:04.301 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#erp_plant_code; this may or may not indicate a problem with the static metamodel
16:39:04.301 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#gstin_valid_to; this may or may not indicate a problem with the static metamodel
16:39:04.301 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#last_mod_date; this may or may not indicate a problem with the static metamodel
16:39:04.301 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#addr3_shipto; this may or may not indicate a problem with the static metamodel
16:39:04.301 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#drug_lic3; this may or may not indicate a problem with the static metamodel
16:39:04.302 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#tel_no; this may or may not indicate a problem with the static metamodel
16:39:04.302 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#dl1_valid_dt; this may or may not indicate a problem with the static metamodel
16:39:04.302 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#pin_code; this may or may not indicate a problem with the static metamodel
16:39:04.302 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#addr1; this may or may not indicate a problem with the static metamodel
16:39:04.302 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#state_code; this may or may not indicate a problem with the static metamodel
16:39:04.302 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#addr2_shipto; this may or may not indicate a problem with the static metamodel
16:39:04.303 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#drug_lic1; this may or may not indicate a problem with the static metamodel
16:39:04.303 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#ent_cust_cd; this may or may not indicate a problem with the static metamodel
16:39:04.303 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#contact_person; this may or may not indicate a problem with the static metamodel
16:39:04.303 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#inv_type; this may or may not indicate a problem with the static metamodel
16:39:04.303 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#addr4; this may or may not indicate a problem with the static metamodel
16:39:04.303 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#drug_lic2; this may or may not indicate a problem with the static metamodel
16:39:04.304 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#addr2; this may or may not indicate a problem with the static metamodel
16:39:04.304 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#dl2_valid_dt; this may or may not indicate a problem with the static metamodel
16:39:04.304 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#created_date; this may or may not indicate a problem with the static metamodel
16:39:04.304 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#billing_status; this may or may not indicate a problem with the static metamodel
16:39:04.304 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#to_10cr; this may or may not indicate a problem with the static metamodel
16:39:04.304 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#addr1_shipto; this may or may not indicate a problem with the static metamodel
16:39:04.304 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#pan_no; this may or may not indicate a problem with the static metamodel
16:39:04.305 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#short_name_billto; this may or may not indicate a problem with the static metamodel
16:39:04.305 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#mobile; this may or may not indicate a problem with the static metamodel
16:39:04.305 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#created_by; this may or may not indicate a problem with the static metamodel
16:39:04.305 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#last_mod_by; this may or may not indicate a problem with the static metamodel
16:39:04.305 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#email; this may or may not indicate a problem with the static metamodel
16:39:04.305 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#addr3; this may or may not indicate a problem with the static metamodel
16:39:04.305 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#state_code_shipto; this may or may not indicate a problem with the static metamodel
16:39:04.306 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#pin_code_shipto; this may or may not indicate a problem with the static metamodel
16:39:04.306 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#std_narration; this may or may not indicate a problem with the static metamodel
16:39:04.306 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.CustomerMaster_#gstin_valid_from; this may or may not indicate a problem with the static metamodel
16:39:04.310 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#free_separate_challan; this may or may not indicate a problem with the static metamodel
16:39:04.310 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#gst_doc_type; this may or may not indicate a problem with the static metamodel
16:39:04.311 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#schm_disc_amt; this may or may not indicate a problem with the static metamodel
16:39:04.311 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#transport_mode; this may or may not indicate a problem with the static metamodel
16:39:04.311 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#user_id; this may or may not indicate a problem with the static metamodel
16:39:04.311 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#tax_amt_free; this may or may not indicate a problem with the static metamodel
16:39:04.311 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#cgst_bill_amt; this may or may not indicate a problem with the static metamodel
16:39:04.311 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#free_dispatch_no; this may or may not indicate a problem with the static metamodel
16:39:04.312 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#trfhdr_mod_dt; this may or may not indicate a problem with the static metamodel
16:39:04.312 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#trfhdr_status; this may or may not indicate a problem with the static metamodel
16:39:04.312 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#cess_bill_amt; this may or may not indicate a problem with the static metamodel
16:39:04.312 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#recv_stock_point; this may or may not indicate a problem with the static metamodel
16:39:04.312 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#tot_amt; this may or may not indicate a problem with the static metamodel
16:39:04.312 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#transporter_name; this may or may not indicate a problem with the static metamodel
16:39:04.312 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#pre_tax_amt; this may or may not indicate a problem with the static metamodel
16:39:04.313 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#prod_disc_amt; this may or may not indicate a problem with the static metamodel
16:39:04.313 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#trfhdr_ins_usr_id; this may or may not indicate a problem with the static metamodel
16:39:04.313 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#transp_id; this may or may not indicate a problem with the static metamodel
16:39:04.313 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#trd_disc_amt; this may or may not indicate a problem with the static metamodel
16:39:04.313 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#driver_telno; this may or may not indicate a problem with the static metamodel
16:39:04.313 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#trfhdr_mod_ip_add; this may or may not indicate a problem with the static metamodel
16:39:04.313 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#volume; this may or may not indicate a problem with the static metamodel
16:39:04.313 [main] WARN  org.hibernate.metamodel.internal.MetadataContext - HHH015011: Unable to locate static metamodel field : com.excel.model.Stock_Transfer_Header_#vat_cst_ind; this may or may not indicate a problem with the static metamodel
